device_id,timestamp,sensor_type,ip_address,firmware_version,data_frequency_seconds,disk_free_percent,update_required,checksum_valid,status,label
raspi_018,2025-05-07 17:07:57.478466,cardio,192.168.167.79,v1.9.6,21,78.5,0,1,1,False
raspi_005,2025-05-07 17:07:57.502736,cardio,192.168.177.238,v3.7.5,22,34.2,0,1,1,False
raspi_054,2025-05-07 17:07:57.791571,multi,192.168.231.82,v2.7.5,10,46.0,0,1,1,False
raspi_046,2025-05-07 17:07:57.864761,cardio,192.168.126.138,v3.9.3,25,78.7,0,1,1,False
raspi_047,2025-05-07 17:07:57.855317,thermique,192.168.43.31,v1.3.3,10,44.7,0,1,1,False
raspi_023,2025-05-07 17:07:58.442770,thermique,192.168.155.182,v3.2.7,11,65.0,0,1,1,False
raspi_019,2025-05-07 17:07:58.460661,cardio,192.168.147.145,v3.4.9,12,32.8,0,1,1,False
raspi_099,2025-05-07 17:07:58.841743,cardio,192.168.156.45,v2.3.4,11,41.9,0,1,1,False
raspi_069,2025-05-07 17:07:59.112029,thermique,192.168.10.163,v1.9.5,18,66.7,0,1,1,False
raspi_009,2025-05-07 17:07:59.094183,thermique,192.168.201.224,v3.9.5,24,43.6,0,1,1,False
raspi_078,2025-05-07 17:07:59.300188,multi,192.168.10.181,v3.1.9,19,52.7,0,1,1,False
raspi_022,2025-05-07 17:07:59.253354,cardio,192.168.228.224,v2.9.5,27,63.8,0,1,1,False
raspi_012,2025-05-07 17:07:59.389964,cardio,192.168.102.189,v1.1.5,10,79.6,0,1,1,False
raspi_035,2025-05-07 17:07:59.457690,multi,192.168.202.177,v3.0.9,14,52.7,0,1,1,False
raspi_020,2025-05-07 17:07:59.476471,cardio,192.168.222.212,v1.7.3,11,57.4,0,1,1,False
raspi_083,2025-05-07 17:07:59.682721,thermique,192.168.97.87,v2.7.8,10,58.2,0,1,1,False
raspi_027,2025-05-07 17:07:59.721631,multi,192.168.45.32,v1.5.9,14,54.0,1,1,1,True
raspi_037,2025-05-07 17:08:00.058779,cardio,192.168.44.98,v1.5.5,15,60.9,0,1,1,False
raspi_066,2025-05-07 17:08:00.203277,multi,192.168.1.55,v3.0.5,24,33.9,0,1,1,False
raspi_052,2025-05-07 17:08:00.289820,cardio,192.168.250.35,v3.9.7,21,60.2,0,1,1,False
raspi_061,2025-05-07 17:08:00.235930,multi,192.168.121.73,v2.5.1,21,70.6,0,1,1,False
raspi_093,2025-05-07 17:08:00.898715,cardio,192.168.102.95,v3.0.0,16,34.5,0,1,1,False
raspi_098,2025-05-07 17:08:01.042571,thermique,192.168.229.74,v2.0.0,27,72.6,0,1,1,False
raspi_041,2025-05-07 17:08:01.334095,multi,192.168.26.152,v2.3.2,22,48.2,0,1,1,False
raspi_002,2025-05-07 17:08:01.677850,thermique,192.168.230.125,v3.8.0,21,61.1,0,1,1,False
raspi_051,2025-05-07 17:08:01.902867,cardio,192.168.194.227,v3.4.4,16,47.8,0,1,1,False
raspi_077,2025-05-07 17:08:02.381866,cardio,192.168.21.236,v3.7.5,29,61.4,0,1,1,False
raspi_026,2025-05-07 17:08:02.808827,thermique,192.168.50.214,v2.3.0,26,45.2,0,1,1,False
raspi_001,2025-05-07 17:08:03.309480,thermique,192.168.134.61,v3.9.3,29,42.5,0,1,1,False
raspi_094,2025-05-07 17:08:03.689338,multi,192.168.16.32,v3.8.6,22,65.6,0,1,1,False
raspi_030,2025-05-07 17:08:03.744351,thermique,192.168.153.36,v2.9.5,29,58.1,0,1,1,False
raspi_038,2025-05-07 17:08:03.862751,cardio,192.168.200.197,v3.7.5,27,34.2,0,1,1,False
raspi_003,2025-05-07 17:08:04.103522,cardio,192.168.75.151,v3.7.7,27,55.8,0,1,1,False
raspi_091,2025-05-07 17:08:04.122684,cardio,192.168.183.208,v2.9.7,28,37.9,0,1,1,False
raspi_024,2025-05-07 17:08:04.094603,multi,192.168.207.78,v1.9.6,29,49.4,0,1,1,False
raspi_014,2025-05-07 17:08:04.510773,thermique,192.168.79.83,v1.7.7,13,77.4,0,1,1,False
raspi_013,2025-05-07 17:08:05.151597,cardio,192.168.41.232,v3.5.6,22,43.8,0,1,1,False
raspi_055,2025-05-07 17:08:05.264577,multi,192.168.223.11,v1.4.9,23,75.0,0,1,1,False
raspi_008,2025-05-07 17:08:05.221624,thermique,192.168.208.44,v1.8.2,12,75.7,0,1,1,False
raspi_033,2025-05-07 17:08:05.579395,thermique,192.168.27.226,v1.9.5,12,35.4,0,1,1,False
raspi_059,2025-05-07 17:08:05.666300,thermique,192.168.8.51,v3.5.8,28,78.7,0,1,1,False
raspi_088,2025-05-07 17:08:05.796968,cardio,192.168.234.41,v2.3.2,22,77.1,0,1,1,False
raspi_071,2025-05-07 17:08:05.890877,multi,192.168.169.182,v1.8.5,18,77.8,0,1,1,False
raspi_042,2025-05-07 17:08:05.993737,thermique,192.168.193.121,v2.9.6,24,66.0,0,1,1,False
raspi_072,2025-05-07 17:08:06.083672,cardio,192.168.253.251,v1.1.1,17,58.6,0,1,1,False
raspi_057,2025-05-07 17:08:06.111818,multi,192.168.106.222,v1.7.9,30,47.5,0,1,1,False
raspi_089,2025-05-07 17:08:06.163376,cardio,192.168.158.210,v3.7.0,10,35.0,0,1,1,False
raspi_015,2025-05-07 17:08:06.468517,cardio,192.168.255.250,v2.7.3,14,56.7,0,1,1,False
raspi_065,2025-05-07 17:08:06.508450,cardio,192.168.103.13,v2.3.4,27,57.3,0,1,1,False
raspi_017,2025-05-07 17:08:06.578043,cardio,192.168.44.94,v2.2.9,17,51.9,0,1,1,False
raspi_048,2025-05-07 17:08:06.688806,multi,192.168.142.174,v3.1.6,30,62.4,0,1,1,False
raspi_075,2025-05-07 17:08:07.037298,multi,192.168.82.55,v1.8.8,29,54.9,0,1,1,False
raspi_058,2025-05-07 17:08:07.126704,thermique,192.168.139.174,v3.4.3,20,41.8,0,1,1,False
raspi_060,2025-05-07 17:08:07.102441,thermique,192.168.206.123,v2.7.5,10,48.1,0,1,1,False
raspi_031,2025-05-07 17:08:07.184073,cardio,192.168.252.174,v3.3.6,14,43.2,0,1,1,False
raspi_034,2025-05-07 17:08:07.193708,cardio,192.168.143.19,v3.0.9,26,38.6,0,1,1,False
raspi_087,2025-05-07 17:08:07.322528,thermique,192.168.232.184,v1.8.5,20,52.6,0,1,1,False
raspi_036,2025-05-07 17:08:07.307538,thermique,192.168.76.99,v3.2.7,19,40.6,0,1,1,False
raspi_056,2025-05-07 17:08:07.725526,cardio,192.168.78.159,v3.3.4,25,7.9,0,0,1,True
raspi_018,2025-05-07 17:08:07.707961,cardio,192.168.7.203,v1.6.8,18,39.4,0,1,1,False
raspi_084,2025-05-07 17:08:07.884687,cardio,192.168.245.246,v2.2.5,28,64.4,1,1,2,True
raspi_049,2025-05-07 17:08:08.379753,cardio,192.168.57.146,v1.0.1,25,77.7,0,1,1,False
raspi_044,2025-05-07 17:08:08.604515,cardio,192.168.158.246,v1.6.4,11,57.5,1,1,2,True
raspi_029,2025-05-07 17:08:08.946907,thermique,192.168.245.105,v2.3.0,14,33.5,0,1,1,False
raspi_032,2025-05-07 17:08:08.961522,thermique,192.168.92.184,v2.1.6,27,66.4,0,1,1,False
raspi_062,2025-05-07 17:08:09.057959,thermique,192.168.8.46,v2.6.8,29,4.1,0,0,1,True
raspi_082,2025-05-07 17:08:09.163825,multi,192.168.232.112,v2.3.9,25,35.5,0,1,1,False
raspi_040,2025-05-07 17:08:09.483849,thermique,192.168.42.1,v2.1.4,27,55.2,0,1,1,False
raspi_004,2025-05-07 17:08:09.558201,multi,192.168.77.81,v2.4.7,18,4.5,0,1,0,True
raspi_022,2025-05-07 17:08:09.719473,thermique,192.168.230.97,v2.1.3,29,75.8,0,1,1,False
raspi_025,2025-05-07 17:08:10.627013,multi,192.168.38.92,v2.3.4,13,78.7,0,1,1,False
raspi_076,2025-05-07 17:08:10.767063,thermique,192.168.116.175,v2.7.4,29,75.7,0,1,1,False
raspi_054,2025-05-07 17:08:11.005329,multi,192.168.248.206,v1.5.5,16,5.0,0,0,1,True
raspi_007,2025-05-07 17:08:11.063515,thermique,192.168.80.114,v2.2.5,14,48.4,0,1,1,False
raspi_063,2025-05-07 17:08:11.154896,cardio,192.168.161.254,v3.1.8,22,71.3,0,1,1,False
raspi_021,2025-05-07 17:08:11.266547,multi,192.168.254.232,v2.5.9,21,77.2,0,1,1,False
raspi_009,2025-05-07 17:08:11.390670,multi,192.168.127.236,v2.9.2,20,37.4,0,1,1,False
raspi_045,2025-05-07 17:08:11.358958,cardio,192.168.126.112,v2.9.2,27,61.0,0,1,1,False
raspi_039,2025-05-07 17:08:11.617899,cardio,192.168.111.27,v2.3.0,15,63.6,0,1,1,False
raspi_006,2025-05-07 17:08:11.739430,cardio,192.168.112.156,v1.3.4,28,46.4,0,1,1,False
raspi_035,2025-05-07 17:08:11.940570,cardio,192.168.73.205,v2.0.7,18,32.6,0,1,1,False
raspi_016,2025-05-07 17:08:12.083092,thermique,192.168.26.11,v2.3.9,14,79.7,0,1,1,False
raspi_066,2025-05-07 17:08:12.435547,multi,192.168.103.106,v3.9.3,22,39.0,0,1,1,False
raspi_053,2025-05-07 17:08:12.492986,thermique,192.168.111.5,v2.3.4,25,43.3,0,1,1,False
raspi_005,2025-05-07 17:08:12.755073,multi,192.168.166.26,v3.5.4,13,4.1,0,0,1,True
raspi_028,2025-05-07 17:08:13.081128,cardio,192.168.188.156,v1.4.5,28,42.7,0,1,1,False
raspi_081,2025-05-07 17:08:13.242103,multi,192.168.254.58,v2.8.1,10,74.1,0,1,1,False
raspi_061,2025-05-07 17:08:13.524544,cardio,192.168.163.154,v2.1.5,15,60.5,0,1,1,False
raspi_092,2025-05-07 17:08:13.666922,multi,192.168.160.42,v1.6.4,12,42.9,0,1,1,False
raspi_085,2025-05-07 17:08:13.764434,cardio,192.168.153.213,v3.6.6,27,63.0,0,1,1,False
raspi_083,2025-05-07 17:08:13.998615,thermique,192.168.244.214,v3.3.8,22,47.0,0,1,1,False
raspi_079,2025-05-07 17:08:14.057311,thermique,192.168.147.137,v3.8.5,13,71.6,0,1,1,False
raspi_096,2025-05-07 17:08:14.091247,thermique,192.168.15.221,v2.6.8,10,70.3,0,1,1,False
raspi_002,2025-05-07 17:08:14.144337,thermique,192.168.57.180,v1.1.7,28,8.3,0,1,0,True
raspi_098,2025-05-07 17:08:14.208693,thermique,192.168.227.82,v2.8.6,23,30.6,0,1,1,False
raspi_073,2025-05-07 17:08:14.422921,cardio,192.168.187.21,v3.6.8,10,8.4,0,1,1,True
raspi_011,2025-05-07 17:08:15.140903,cardio,192.168.11.35,v3.2.8,28,56.2,0,1,1,False
raspi_074,2025-05-07 17:08:15.590993,cardio,192.168.218.66,v2.4.3,20,42.5,0,1,1,False
raspi_090,2025-05-07 17:08:15.576944,cardio,192.168.77.94,v2.3.0,30,46.2,0,1,1,False
raspi_008,2025-05-07 17:08:15.602531,multi,192.168.82.171,v1.7.1,30,70.3,0,1,1,False
raspi_099,2025-05-07 17:08:16.036917,multi,192.168.139.183,v3.4.1,13,45.5,0,1,1,False
raspi_010,2025-05-07 17:08:16.087299,multi,192.168.215.48,v1.2.7,19,48.1,0,1,1,False
raspi_072,2025-05-07 17:08:16.413417,thermique,192.168.37.90,v1.2.9,14,37.4,0,1,1,False
raspi_033,2025-05-07 17:08:16.796831,thermique,192.168.79.81,v2.1.0,20,69.4,0,1,1,False
raspi_086,2025-05-07 17:08:16.894860,multi,192.168.203.194,v3.6.7,12,75.4,0,1,1,False
raspi_064,2025-05-07 17:08:16.983387,multi,192.168.156.167,v2.1.3,29,30.3,0,1,1,False
raspi_030,2025-05-07 17:08:16.976623,thermique,192.168.227.165,v3.0.0,27,51.3,0,1,1,False
raspi_088,2025-05-07 17:08:17.127807,multi,192.168.122.169,v3.1.7,10,45.2,0,1,1,False
raspi_095,2025-05-07 17:08:17.105546,thermique,192.168.223.57,v2.2.8,17,56.8,0,1,1,False
raspi_001,2025-05-07 17:08:17.464960,multi,192.168.192.179,v2.1.5,21,44.2,0,1,1,False
raspi_051,2025-05-07 17:08:18.298691,multi,192.168.57.152,v1.6.5,27,52.6,0,1,1,False
raspi_078,2025-05-07 17:08:18.704203,thermique,192.168.190.46,v1.2.6,15,43.8,0,1,1,False
raspi_070,2025-05-07 17:08:18.797702,multi,192.168.148.26,v3.2.6,21,60.3,0,1,1,False
raspi_046,2025-05-07 17:08:19.103839,multi,192.168.129.217,v3.9.8,19,63.3,0,1,1,False
raspi_047,2025-05-07 17:08:19.123258,cardio,192.168.162.51,v3.8.2,29,54.3,0,1,1,False
raspi_003,2025-05-07 17:08:19.375464,multi,192.168.164.63,v2.2.1,26,62.2,0,1,1,False
raspi_100,2025-05-07 17:08:20.456500,cardio,192.168.165.206,v1.6.2,26,67.1,0,1,1,False
raspi_050,2025-05-07 17:08:20.434521,cardio,192.168.66.80,v1.9.1,30,60.3,0,1,1,False
raspi_062,2025-05-07 17:08:20.428606,thermique,192.168.230.58,v3.8.4,27,58.3,0,1,1,False
raspi_097,2025-05-07 17:08:20.574626,multi,192.168.172.48,v1.3.3,23,57.6,1,1,1,True
raspi_054,2025-05-07 17:08:21.282868,thermique,192.168.157.221,v2.3.8,14,71.6,0,1,1,False
raspi_067,2025-05-07 17:08:21.373807,cardio,192.168.204.248,v1.6.1,28,62.2,0,1,1,False
raspi_024,2025-05-07 17:08:21.392506,multi,192.168.23.102,v1.5.1,16,61.8,1,0,1,True
raspi_077,2025-05-07 17:08:21.542820,thermique,192.168.41.171,v3.4.5,23,67.1,0,1,1,False
raspi_080,2025-05-07 17:08:21.664557,multi,192.168.97.15,v1.1.7,15,66.5,0,1,1,False
raspi_044,2025-05-07 17:08:21.846544,cardio,192.168.118.101,v1.4.6,23,49.9,0,1,1,False
raspi_091,2025-05-07 17:08:22.421241,cardio,192.168.37.176,v2.9.0,19,72.7,0,1,1,False
raspi_040,2025-05-07 17:08:22.679986,thermique,192.168.10.4,v1.2.5,25,37.3,0,1,1,False
raspi_065,2025-05-07 17:08:22.748943,multi,192.168.178.23,v2.3.7,18,47.2,0,1,1,False
raspi_036,2025-05-07 17:08:22.871935,multi,192.168.172.160,v1.6.2,24,46.3,0,1,1,False
raspi_052,2025-05-07 17:08:23.516651,multi,192.168.125.153,v3.6.6,29,38.7,0,1,1,False
raspi_019,2025-05-07 17:08:23.693690,cardio,192.168.52.20,v1.8.6,12,35.8,0,1,1,False
raspi_039,2025-05-07 17:08:23.837014,cardio,192.168.1.206,v3.5.2,29,35.6,0,1,1,False
raspi_076,2025-05-07 17:08:23.923029,thermique,192.168.17.225,v3.0.4,18,57.5,0,1,1,False
raspi_059,2025-05-07 17:08:23.928795,cardio,192.168.145.219,v1.0.1,15,49.3,0,1,1,False
raspi_094,2025-05-07 17:08:23.912809,cardio,192.168.239.246,v3.8.2,22,30.6,0,1,1,False
raspi_068,2025-05-07 17:08:24.300550,cardio,192.168.52.131,v1.8.6,22,66.6,0,1,1,False
raspi_021,2025-05-07 17:08:24.545059,thermique,192.168.223.110,v1.7.7,26,72.2,0,1,1,False
raspi_025,2025-05-07 17:08:24.841884,cardio,192.168.220.248,v2.8.4,12,69.2,0,1,1,False
raspi_026,2025-05-07 17:08:24.958355,cardio,192.168.187.112,v2.6.2,20,52.4,0,1,1,False
raspi_028,2025-05-07 17:08:25.259855,thermique,192.168.14.147,v1.4.0,20,32.1,0,1,1,False
raspi_082,2025-05-07 17:08:25.403423,thermique,192.168.165.23,v2.3.5,11,64.8,1,1,1,True
raspi_055,2025-05-07 17:08:25.564193,multi,192.168.115.50,v3.4.0,18,30.3,0,1,1,False
raspi_009,2025-05-07 17:08:25.708669,multi,192.168.83.168,v1.9.4,20,35.0,0,1,1,False
raspi_023,2025-05-07 17:08:25.677419,thermique,192.168.1.76,v2.9.6,10,57.5,0,1,1,False
raspi_041,2025-05-07 17:08:25.601050,multi,192.168.214.42,v2.7.3,22,47.4,0,1,1,False
raspi_056,2025-05-07 17:08:25.964368,multi,192.168.249.211,v3.8.5,15,60.8,0,1,1,False
raspi_043,2025-05-07 17:08:26.148854,multi,192.168.231.46,v1.4.6,25,78.0,0,1,1,False
raspi_037,2025-05-07 17:08:26.238271,thermique,192.168.15.93,v1.6.9,10,56.1,0,1,1,False
raspi_079,2025-05-07 17:08:26.434510,multi,192.168.191.90,v3.1.7,29,53.3,0,1,1,False
raspi_096,2025-05-07 17:08:26.456024,thermique,192.168.112.10,v2.9.9,20,71.5,0,1,1,False
raspi_049,2025-05-07 17:08:26.596049,multi,192.168.13.57,v2.0.8,25,30.7,0,1,1,False
raspi_034,2025-05-07 17:08:26.662056,multi,192.168.229.254,v3.3.8,12,50.4,0,1,1,False
raspi_006,2025-05-07 17:08:26.918297,thermique,192.168.43.10,v2.4.6,16,68.9,0,1,1,False
raspi_035,2025-05-07 17:08:27.099756,multi,192.168.0.94,v3.0.7,30,54.3,0,1,1,False
raspi_069,2025-05-07 17:08:27.320951,thermique,192.168.81.93,v1.3.4,26,61.5,0,1,1,False
raspi_031,2025-05-07 17:08:27.655725,multi,192.168.106.120,v2.7.4,22,47.4,0,1,1,False
raspi_012,2025-05-07 17:08:27.911419,thermique,192.168.57.194,v3.9.2,23,69.6,0,1,1,False
raspi_018,2025-05-07 17:08:28.020339,cardio,192.168.251.185,v2.3.4,13,30.6,0,1,1,False
raspi_016,2025-05-07 17:08:28.252927,multi,192.168.245.59,v3.6.6,30,78.7,0,1,1,False
raspi_073,2025-05-07 17:08:28.684419,cardio,192.168.9.5,v2.5.5,27,74.0,0,1,1,False
raspi_027,2025-05-07 17:08:29.036564,multi,192.168.212.170,v3.6.2,28,65.0,0,1,1,False
raspi_038,2025-05-07 17:08:29.095971,thermique,192.168.174.236,v3.2.6,28,48.3,0,1,1,False
raspi_030,2025-05-07 17:08:29.305561,multi,192.168.201.228,v3.5.2,30,78.4,0,1,1,False
raspi_081,2025-05-07 17:08:29.440973,cardio,192.168.224.250,v1.2.6,29,30.4,0,1,1,False
raspi_013,2025-05-07 17:08:29.456750,multi,192.168.247.181,v3.3.3,22,46.1,0,1,1,False
raspi_017,2025-05-07 17:08:29.831286,multi,192.168.90.149,v1.0.2,10,44.7,1,0,1,True
raspi_020,2025-05-07 17:08:29.982641,multi,192.168.137.15,v1.8.8,22,67.6,0,1,1,False
raspi_078,2025-05-07 17:08:29.903227,cardio,192.168.171.188,v1.7.5,14,42.2,0,1,1,False
raspi_090,2025-05-07 17:08:29.924646,cardio,192.168.85.235,v2.2.4,25,69.4,0,1,1,False
raspi_093,2025-05-07 17:08:30.110838,thermique,192.168.96.126,v3.6.8,27,55.1,0,1,1,False
raspi_047,2025-05-07 17:08:30.367242,cardio,192.168.146.47,v2.9.7,18,56.3,0,1,1,False
raspi_002,2025-05-07 17:08:30.509923,multi,192.168.106.124,v1.3.5,13,70.4,0,1,1,False
raspi_045,2025-05-07 17:08:30.706988,thermique,192.168.250.137,v1.5.1,13,75.7,1,1,1,True
raspi_048,2025-05-07 17:08:30.900062,thermique,192.168.240.199,v3.8.6,19,37.9,0,1,1,False
raspi_086,2025-05-07 17:08:31.179676,cardio,192.168.195.79,v3.6.4,22,45.6,0,1,1,False
raspi_029,2025-05-07 17:08:31.253864,thermique,192.168.95.237,v3.8.1,27,41.1,0,1,1,False
raspi_032,2025-05-07 17:08:31.310076,thermique,192.168.79.4,v1.6.1,30,36.8,0,1,1,False
raspi_066,2025-05-07 17:08:31.655403,thermique,192.168.140.228,v3.7.0,30,53.1,0,1,1,False
raspi_015,2025-05-07 17:08:31.781211,thermique,192.168.13.156,v1.1.8,13,58.8,0,1,1,False
raspi_004,2025-05-07 17:08:31.859568,multi,192.168.226.72,v1.7.2,24,51.9,0,1,1,False
raspi_051,2025-05-07 17:08:32.498750,multi,192.168.78.2,v3.5.9,13,31.9,0,1,1,False
raspi_050,2025-05-07 17:08:32.693700,multi,192.168.106.80,v3.8.4,27,60.0,0,1,1,False
raspi_084,2025-05-07 17:08:33.129585,multi,192.168.80.70,v3.4.3,13,77.7,0,1,1,False
raspi_064,2025-05-07 17:08:33.290667,multi,192.168.182.16,v3.3.5,22,60.7,0,1,2,True
raspi_057,2025-05-07 17:08:33.461178,thermique,192.168.228.10,v1.8.2,25,55.2,0,1,1,False
raspi_054,2025-05-07 17:08:33.542312,multi,192.168.25.116,v1.3.1,19,48.8,0,1,1,False
raspi_098,2025-05-07 17:08:34.579105,cardio,192.168.132.230,v1.2.4,13,68.6,0,1,1,False
raspi_058,2025-05-07 17:08:34.588799,cardio,192.168.18.178,v2.8.4,14,63.3,0,1,1,False
raspi_067,2025-05-07 17:08:34.660572,thermique,192.168.77.170,v3.6.0,17,60.2,0,1,1,False
raspi_014,2025-05-07 17:08:34.708931,multi,192.168.114.86,v2.1.7,18,54.7,0,1,1,False
raspi_087,2025-05-07 17:08:34.745821,cardio,192.168.128.54,v2.2.6,15,51.9,0,1,1,False
raspi_061,2025-05-07 17:08:34.738388,thermique,192.168.74.250,v3.7.7,19,64.6,0,1,1,False
raspi_070,2025-05-07 17:08:34.999095,thermique,192.168.51.137,v3.2.6,29,4.1,0,1,1,True
raspi_059,2025-05-07 17:08:35.260218,multi,192.168.179.26,v3.3.0,19,57.2,0,1,1,False
raspi_089,2025-05-07 17:08:35.455919,thermique,192.168.103.206,v3.7.6,11,37.6,0,1,1,False
raspi_060,2025-05-07 17:08:35.575989,thermique,192.168.234.121,v3.7.5,18,57.5,0,1,1,False
raspi_022,2025-05-07 17:08:35.918120,cardio,192.168.88.81,v3.0.0,24,34.5,0,1,1,False
raspi_008,2025-05-07 17:08:35.885831,thermique,192.168.67.254,v2.2.1,11,43.2,0,1,1,False
raspi_082,2025-05-07 17:08:35.892236,cardio,192.168.124.49,v2.9.7,29,37.2,0,1,1,False
raspi_071,2025-05-07 17:08:36.152433,thermique,192.168.181.168,v3.1.2,15,54.5,0,1,1,False
raspi_042,2025-05-07 17:08:36.331257,thermique,192.168.226.175,v2.8.9,11,6.6,1,1,1,True
raspi_007,2025-05-07 17:08:36.303496,thermique,192.168.208.50,v1.5.0,21,44.7,0,1,1,False
raspi_075,2025-05-07 17:08:36.391497,thermique,192.168.236.131,v2.1.7,19,71.2,0,1,1,False
raspi_097,2025-05-07 17:08:36.805617,cardio,192.168.34.204,v2.4.9,28,65.5,0,1,1,False
raspi_010,2025-05-07 17:08:37.301040,multi,192.168.4.81,v1.4.6,22,69.5,0,1,1,False
raspi_074,2025-05-07 17:08:37.823467,thermique,192.168.101.253,v2.1.2,25,77.2,0,1,1,False
raspi_044,2025-05-07 17:08:37.991202,cardio,192.168.135.12,v3.7.0,12,34.7,0,1,1,False
raspi_018,2025-05-07 17:08:38.244445,multi,192.168.71.13,v1.1.7,20,77.3,0,1,1,False
raspi_088,2025-05-07 17:08:38.428843,thermique,192.168.11.244,v2.4.9,20,79.7,0,1,1,False
raspi_091,2025-05-07 17:08:38.590389,thermique,192.168.33.122,v3.3.1,19,71.6,0,1,1,False
raspi_052,2025-05-07 17:08:38.743638,multi,192.168.208.135,v3.9.9,29,77.9,0,1,1,False
raspi_085,2025-05-07 17:08:38.980095,multi,192.168.194.58,v1.4.7,26,68.2,0,1,1,False
raspi_006,2025-05-07 17:08:39.396006,thermique,192.168.134.158,v2.7.9,15,68.5,0,1,1,False
raspi_095,2025-05-07 17:08:39.482706,thermique,192.168.222.84,v2.9.1,29,45.7,0,1,1,False
raspi_001,2025-05-07 17:08:39.646871,multi,192.168.120.140,v2.7.4,20,51.4,0,1,1,False
raspi_083,2025-05-07 17:08:40.336762,cardio,192.168.37.206,v3.5.0,25,33.1,0,1,1,False
raspi_035,2025-05-07 17:08:40.457396,cardio,192.168.228.123,v1.0.9,26,59.4,0,1,1,False
raspi_063,2025-05-07 17:08:40.531554,thermique,192.168.76.135,v1.4.2,16,32.3,0,1,1,False
raspi_092,2025-05-07 17:08:40.891908,multi,192.168.229.219,v1.6.9,29,73.5,0,1,1,False
raspi_080,2025-05-07 17:08:40.895997,multi,192.168.56.167,v2.6.6,12,56.2,0,1,1,False
raspi_079,2025-05-07 17:08:41.167473,multi,192.168.47.239,v3.7.2,16,64.5,0,1,1,False
raspi_076,2025-05-07 17:08:41.240644,multi,192.168.60.126,v2.1.3,30,49.2,1,1,2,True
raspi_011,2025-05-07 17:08:41.295002,multi,192.168.195.40,v3.5.2,14,45.2,0,1,1,False
raspi_100,2025-05-07 17:08:41.723841,cardio,192.168.126.209,v3.3.0,21,42.9,0,1,1,False
raspi_053,2025-05-07 17:08:42.683525,cardio,192.168.129.181,v3.2.1,22,34.2,0,1,1,False
raspi_005,2025-05-07 17:08:43.014551,thermique,192.168.232.41,v3.4.3,18,75.5,0,1,1,False
raspi_033,2025-05-07 17:08:43.000566,thermique,192.168.204.26,v2.8.1,18,35.3,0,1,1,False
raspi_025,2025-05-07 17:08:43.120547,thermique,192.168.73.191,v1.7.2,17,47.1,0,1,1,False
raspi_084,2025-05-07 17:08:43.288511,multi,192.168.99.17,v3.4.9,19,70.0,0,1,1,False
raspi_020,2025-05-07 17:08:44.327327,cardio,192.168.40.204,v3.7.1,23,57.1,0,1,1,False
raspi_038,2025-05-07 17:08:44.313605,thermique,192.168.239.142,v1.9.1,10,43.8,0,1,1,False
raspi_013,2025-05-07 17:08:44.650355,thermique,192.168.112.146,v1.5.1,19,70.5,0,1,1,False
raspi_081,2025-05-07 17:08:44.638746,cardio,192.168.41.66,v1.0.2,11,61.6,0,1,1,False
raspi_017,2025-05-07 17:08:45.153704,multi,192.168.185.174,v1.2.1,30,9.4,0,1,0,True
raspi_009,2025-05-07 17:08:45.304342,cardio,192.168.108.90,v2.9.9,18,54.2,0,1,1,False
raspi_024,2025-05-07 17:08:45.688772,thermique,192.168.253.125,v3.9.4,13,53.2,0,1,1,False
raspi_062,2025-05-07 17:08:45.718671,multi,192.168.28.131,v1.4.4,18,4.9,0,1,1,True
raspi_004,2025-05-07 17:08:46.056797,multi,192.168.189.20,v2.6.3,23,67.3,0,1,1,False
raspi_096,2025-05-07 17:08:46.242319,cardio,192.168.77.175,v2.1.2,24,60.6,0,1,1,False
raspi_099,2025-05-07 17:08:46.226242,multi,192.168.184.74,v1.1.3,18,32.3,0,1,1,False
raspi_049,2025-05-07 17:08:46.310700,multi,192.168.16.163,v1.1.4,25,41.1,0,1,1,False
raspi_046,2025-05-07 17:08:46.362929,cardio,192.168.159.242,v2.1.0,14,61.3,0,1,1,False
raspi_086,2025-05-07 17:08:46.450549,multi,192.168.232.166,v2.3.4,19,47.4,0,1,1,False
raspi_064,2025-05-07 17:08:46.489390,cardio,192.168.26.60,v3.1.4,14,30.9,0,1,1,False
raspi_072,2025-05-07 17:08:46.587617,multi,192.168.115.6,v3.5.8,12,75.1,0,0,0,True
raspi_019,2025-05-07 17:08:46.933993,multi,192.168.203.177,v2.8.1,30,76.1,0,1,1,False
raspi_045,2025-05-07 17:08:46.940074,thermique,192.168.27.230,v3.3.2,26,42.3,0,1,1,False
raspi_058,2025-05-07 17:08:46.944458,thermique,192.168.3.156,v2.2.9,19,33.9,0,1,1,False
raspi_040,2025-05-07 17:08:46.975564,multi,192.168.11.212,v1.1.2,17,51.6,0,1,1,False
raspi_036,2025-05-07 17:08:47.103547,cardio,192.168.176.254,v1.3.3,14,46.2,0,1,1,False
raspi_012,2025-05-07 17:08:47.147412,multi,192.168.134.244,v2.9.7,25,68.6,0,1,1,False
raspi_026,2025-05-07 17:08:47.318239,thermique,192.168.8.227,v2.6.9,24,73.4,0,1,1,False
raspi_023,2025-05-07 17:08:47.282765,thermique,192.168.198.202,v2.3.9,10,37.7,0,1,1,False
raspi_071,2025-05-07 17:08:47.330430,cardio,192.168.59.236,v2.6.0,15,38.5,0,1,1,False
